claim_id,claim_type,status,confidence,title,claim_text,primary_basis,linked_mechanics,linked_contradictions,linked_unknowns,source_document,page_or_sheet,section_heading,category,evidence_type,planner_implication,needs_live_verification
CL-0251,source_extracted_rule,Extracted,High,Orbital Station Information: Orbis Starport,"Tier=3; Type=Orbis Starport; Variants=Apollo, Artemis; Cost=Tier 3: 6; Reward=-; Pad=L; Economy=Colony; Total Commodities=209122; Trips (784 cargo)=267.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Station Information,Orbital Station Information,facility_specification,daftmav_derived_table,"Compare orbital station cost, reward, pad, and commodity throughput before choosing a high-tier anchor.",no
CL-0252,source_extracted_rule,Extracted,High,Orbital Outpost Information: Commercial Outpost,Tier=1; Type=Commercial Outpost; Variant=Plutus; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Colony; Total Commodities=18988; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0253,source_extracted_rule,Extracted,High,Orbital Outpost Information: Industrial Outpost,Tier=1; Type=Industrial Outpost; Variant=Vulcan; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Industrial; Total Commodities=18987; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0254,source_extracted_rule,Extracted,High,Orbital Outpost Information: Pirate Outpost,Tier=1; Type=Pirate Outpost; Variant=Dysnomia; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Colony; Total Commodities=18988; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0255,source_extracted_rule,Extracted,High,Orbital Outpost Information: Civilian Outpost,Tier=1; Type=Civilian Outpost; Variant=Vesta; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Colony; Total Commodities=18988; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0256,source_extracted_rule,Extracted,High,Orbital Outpost Information: Scientific Outpost,Tier=1; Type=Scientific Outpost; Variant=Prometheus; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Hightech; Total Commodities=18988; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0257,source_extracted_rule,Extracted,High,Orbital Outpost Information: Military Outpost,Tier=1; Type=Military Outpost; Variant=Nemesis; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Military; Total Commodities=18988; Trips (784 cargo)=25.,SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Outpost Information,Orbital Outpost Information,facility_specification,daftmav_derived_table,Use outpost specs to compare cheaper bridge or support options.,no
CL-0258,source_extracted_rule,Extracted,High,System Effects by Installation Type: 1,Installation Type=Coriolis Starport; Pop=1; Max Pop=0; Security=-2; Tech=1; Wealth=2; Standard of Living=3; Development=2.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0259,source_extracted_rule,Extracted,High,System Effects by Installation Type: 1,Installation Type=Asteroid Base; Pop=1; Max Pop=0; Security=-1; Tech=3; Wealth=5; Standard of Living=-4; Development=7.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0260,source_extracted_rule,Extracted,High,System Effects by Installation Type: 5,Installation Type=Ocellus Starport; Pop=5; Max Pop=1; Security=-3; Tech=6; Wealth=7; Standard of Living=5; Development=8.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0261,source_extracted_rule,Extracted,High,System Effects by Installation Type: 5,Installation Type=Orbis Starport; Pop=5; Max Pop=1; Security=-3; Tech=6; Wealth=7; Standard of Living=5; Development=8.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0262,source_extracted_rule,Extracted,High,System Effects by Installation Type: 0,Installation Type=Military Hub; Pop=0; Max Pop=0; Security=10; Tech=0; Wealth=0; Standard of Living=0; Development=0.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0263,source_extracted_rule,Extracted,High,System Effects by Installation Type: 0,Installation Type=Scientific Hub; Pop=0; Max Pop=0; Security=0; Tech=10; Wealth=0; Standard of Living=0; Development=0.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0264,source_extracted_rule,Extracted,High,System Effects by Installation Type: 10,Installation Type=Large Port; Pop=10; Max Pop=10; Security=-3; Tech=5; Wealth=5; Standard of Living=6; Development=10.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0265,source_extracted_rule,Extracted,High,System Effects by Installation Type: 0,Installation Type=Extraction Hub; Pop=0; Max Pop=0; Security=0; Tech=0; Wealth=10; Standard of Living=-4; Development=2.,SRC-DMREF,M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),System Effects by Installation Type,System Effects by Installation Type,system_stat_effect,daftmav_derived_table,Track per-facility stat impacts instead of treating chevrons as interchangeable.,no
CL-0266,source_extracted_rule,Extracted,High,Orbital Installation Information: Satellite,"Tier=1; Type=Satellite; Variants=Hermes, Angelia, Eirene*; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=-.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0267,source_extracted_rule,Extracted,High,Orbital Installation Information: Comms Station,"Tier=1; Type=Comms Station; Variants=Pistis, Soter, Aletheia; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=-.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0268,source_extracted_rule,Extracted,High,Orbital Installation Information: Space Farm,Tier=1; Type=Space Farm; Variants=Demeter; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=Agricultural.,SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0269,source_extracted_rule,Extracted,High,Orbital Installation Information: Pirate Base,"Tier=1; Type=Pirate Base; Variants=Apate, Laverna; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=Contraband.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0270,source_extracted_rule,Extracted,High,Orbital Installation Information: Mining Outpost,"Tier=1; Type=Mining Outpost; Variants=Euthenia, Phorcys; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=Extraction.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0271,source_extracted_rule,Extracted,High,Orbital Installation Information: Relay Station,"Tier=1; Type=Relay Station; Variants=Enodia, Ichnaea*; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Economy Influence=Hightech.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0272,source_extracted_rule,Extracted,High,Orbital Installation Information: Military Installation,"Tier=2; Type=Military Installation; Variants=Vacuna, Alastor; Required Prerequisite=Military Settlement; Cost=Tier 2: 1; Reward=Tier 3: 1; Economy Influence=Military.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0273,source_extracted_rule,Extracted,High,Orbital Installation Information: Security Station,"Tier=2; Type=Security Station; Variants=Dicaeosyne, Poena, Eunomia, Nomos; Required Prerequisite=Relay Station; Cost=Tier 2: 1; Reward=Tier 3: 1; Economy Influence=Military.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0274,source_extracted_rule,Extracted,High,Orbital Installation Information: Research Station,"Tier=2; Type=Research Station; Variants=Astraeus, Coeus, Dodona, Dione; Required Prerequisite=Bio Research Settlement; Cost=Tier 2: 1; Reward=Tier 3: 1; Economy Influence=Hightech.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0275,source_extracted_rule,Extracted,High,Orbital Installation Information: Tourist Installation,"Tier=2; Type=Tourist Installation; Variants=Hedone, Opora, Pasithea; Required Prerequisite=Tourism Settlement; Cost=Tier 2: 1; Reward=Tier 3: 1; Economy Influence=Tourism.",SRC-DMREF,M-0004; M-0009,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Orbital Installation Information,Orbital Installation Information,facility_prerequisite,daftmav_derived_table,Use prerequisite and economy-influence rows when planning installation chains.,no
CL-0276,source_extracted_rule,Extracted,High,Surface Port Information: Civilian Port,"Tier=1; Type=Civilian Port; Variants=Hestia, Decima, Atropos, Nona, Lachesis, Clotho; Cost=-; Reward=Tier 2: 1; Pad=L; Economy=Colony; Total Commodities=36829.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Port Information,Surface Port Information,facility_specification,daftmav_derived_table,Compare ground-port commodity volume and economy baselines before spending rare ground slots.,no
CL-0277,source_extracted_rule,Extracted,High,Surface Port Information: Industrial Port,"Tier=1; Type=Industrial Port; Variants=Hephaestus, Opis, Ponos, Tethys, Bia, Mefitis; Cost=-; Reward=Tier 2: 1; Pad=L; Economy=Industrial; Total Commodities=36829.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Port Information,Surface Port Information,facility_specification,daftmav_derived_table,Compare ground-port commodity volume and economy baselines before spending rare ground slots.,no
CL-0278,source_extracted_rule,Extracted,High,Surface Port Information: Scientific Port,"Tier=1; Type=Scientific Port; Variants=Necessitas, Ananke, Fauna, Providentia, Antevorta, Porrima; Cost=-; Reward=Tier 2: 1; Pad=L; Economy=Hightech; Total Commodities=36829.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Port Information,Surface Port Information,facility_specification,daftmav_derived_table,Compare ground-port commodity volume and economy baselines before spending rare ground slots.,no
CL-0279,source_extracted_rule,Extracted,High,Surface Port Information: Large Port,"Tier=3; Type=Large Port; Variants=Zeus, Hera, Poseidon, Aphrodite; Cost=Tier 3: 6; Reward=-; Pad=L; Economy=Colony; Total Commodities=216030.",SRC-DMREF,M-0004; M-0005; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Port Information,Surface Port Information,facility_specification,daftmav_derived_table,Compare ground-port commodity volume and economy baselines before spending rare ground slots.,no
CL-0280,source_extracted_rule,Extracted,High,Surface Settlement Information: Agriculture,Tier=2; Type=Agriculture; Size=Small; Variants=Consus; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S; Economy=Agricultural; Commodity Total=2839.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0281,source_extracted_rule,Extracted,High,Surface Settlement Information: Agriculture,"Tier=2; Type=Agriculture; Size=Medium; Variants=Picumnus, Annona; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S/L; Economy=Agricultural; Commodity Total=5678.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0282,source_extracted_rule,Extracted,High,Surface Settlement Information: Agriculture,"Tier=2; Type=Agriculture; Size=Large; Variants=Ceres, Fornax; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Agricultural; Commodity Total=8517.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0283,source_extracted_rule,Extracted,High,Surface Settlement Information: Extraction,Tier=2; Type=Extraction; Size=Small; Variants=Ourea; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S; Economy=Extraction; Commodity Total=2845.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0284,source_extracted_rule,Extracted,High,Surface Settlement Information: Extraction,"Tier=2; Type=Extraction; Size=Medium; Variants=Mantus, Orcus; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=M/L; Economy=Extraction; Commodity Total=5690.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0285,source_extracted_rule,Extracted,High,Surface Settlement Information: Extraction,"Tier=2; Type=Extraction; Size=Large; Variants=Erebus, Aerecura; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Extraction; Commodity Total=8535.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0286,source_extracted_rule,Extracted,High,Surface Settlement Information: Industrial,Tier=2; Type=Industrial; Size=Small; Variants=Fontus; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S; Economy=Industrial; Commodity Total=2845.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0287,source_extracted_rule,Extracted,High,Surface Settlement Information: Industrial,"Tier=2; Type=Industrial; Size=Medium; Variants=Meteope, Palici, Minthe; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=M/L; Economy=Industrial; Commodity Total=5690.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0288,source_extracted_rule,Extracted,High,Surface Settlement Information: Industrial,Tier=2; Type=Industrial; Size=Large; Variants=Gaea; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Industrial; Commodity Total=8535.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0289,source_extracted_rule,Extracted,High,Surface Settlement Information: Military,Tier=2; Type=Military; Size=Small; Variants=Ioke; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=M; Economy=Military; Commodity Total=2842.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0290,source_extracted_rule,Extracted,High,Surface Settlement Information: Military,"Tier=2; Type=Military; Size=Medium; Variants=Bellona, Enyo, Polemos; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S/M; Economy=Military; Commodity Total=5684.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0291,source_extracted_rule,Extracted,High,Surface Settlement Information: Military,Tier=2; Type=Military; Size=Large; Variants=Minerva; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Military; Commodity Total=8526.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0292,source_extracted_rule,Extracted,High,Surface Settlement Information: Research Bio,Tier=2; Type=Research Bio; Size=Small; Variants=Pheobe; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S; Economy=Hightech; Commodity Total=2841.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0293,source_extracted_rule,Extracted,High,Surface Settlement Information: Research Bio,"Tier=2; Type=Research Bio; Size=Medium; Variants=Asteria, Caerus; Required Prerequisite=-; Cost=-; Reward=Tier 2: 1; Pad=S; Economy=Hightech; Commodity Total=5682.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0294,source_extracted_rule,Extracted,High,Surface Settlement Information: Research Bio,Tier=2; Type=Research Bio; Size=Large; Variants=Chronos; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Hightech; Commodity Total=8523.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0295,source_extracted_rule,Extracted,High,Surface Settlement Information: Tourism,Tier=2; Type=Tourism; Size=Small; Variants=Aergia; Required Prerequisite=Satellite Installation; Cost=Tier 2: 1; Reward=Tier 3: 1; Pad=M; Economy=Tourism; Commodity Total=2846.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0296,source_extracted_rule,Extracted,High,Surface Settlement Information: Tourism,"Tier=2; Type=Tourism; Size=Medium; Variants=Comos, Gelos; Required Prerequisite=Satellite Installation; Cost=Tier 2: 1; Reward=Tier 3: 1; Pad=L; Economy=Tourism; Commodity Total=5692.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0297,source_extracted_rule,Extracted,High,Surface Settlement Information: Tourism,Tier=2; Type=Tourism; Size=Large; Variants=Fufluns; Required Prerequisite=Satellite Installation; Cost=Tier 2: 1; Reward=Tier 3: 2; Pad=L; Economy=Tourism; Commodity Total=8538.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Settlement Information,Surface Settlement Information,facility_specification,daftmav_derived_table,Use settlement size and reward data when farming CP or targeting a specific economy.,no
CL-0298,source_extracted_rule,Extracted,High,Surface Hub Information: Extraction Hub,Tier=2; Type=Extraction Hub; Variant=Tartarus; Required Prerequisite=Extraction Settlement; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=0; Tech=0; Wealth=10; Economy=Extraction.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0299,source_extracted_rule,Extracted,High,Surface Hub Information: Civilian Hub,Tier=2; Type=Civilian Hub; Variant=Aegle; Required Prerequisite=Agriculture Settlement; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=-3; Tech=0; Wealth=0; Economy=-.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0300,source_extracted_rule,Extracted,High,Surface Hub Information: Exploration Hub,Tier=2; Type=Exploration Hub; Variant=Tellus; Required Prerequisite=Communication Station; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=-1; Tech=6; Wealth=0; Economy=Tourism.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0301,source_extracted_rule,Extracted,High,Surface Hub Information: Outpost Hub,Tier=2; Type=Outpost Hub; Variant=Io; Required Prerequisite=Space Farm; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=-2; Tech=0; Wealth=0; Economy=-.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0302,source_extracted_rule,Extracted,High,Surface Hub Information: Scientific Hub,"Tier=2; Type=Scientific Hub; Variant=Athena, Caelus; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=0; Tech=10; Wealth=0; Economy=Hightech.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0303,source_extracted_rule,Extracted,High,Surface Hub Information: Military Hub,"Tier=2; Type=Military Hub; Variant=Alala, Ares; Required Prerequisite=Military Settlement → Military Installation; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=10; Tech=0; Wealth=0; Economy=Military.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0304,source_extracted_rule,Extracted,High,Surface Hub Information: Refinery Hub,Tier=2; Type=Refinery Hub; Variant=Silenus; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=-1; Tech=3; Wealth=5; Economy=Refinery.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0305,source_extracted_rule,Extracted,High,Surface Hub Information: High Tech Hub,Tier=2; Type=High Tech Hub; Variant=Janus; Required Prerequisite=-; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=-2; Tech=10; Wealth=-2; Economy=Hightech.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0306,source_extracted_rule,Extracted,High,Surface Hub Information: Industrial Hub,"Tier=2; Type=Industrial Hub; Variant=Molae, Tellus, Eunostus; Required Prerequisite=Mining Outpost; Cost=Tier 2: 1; Reward=Tier 3: 1; Security=0; Tech=3; Wealth=5; Economy=Industrial.",SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Surface Hub Information,Surface Hub Information,facility_prerequisite,daftmav_derived_table,Hub prerequisites and stat impacts should drive slot budgeting and prerequisite sequencing.,no
CL-0307,source_extracted_rule,Extracted,High,Steel is the most common major construction material,Steel is required for all installations and often represents 25-30% of total mass.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,daftmav_derived_note,Track steel first when planning bulk logistics.,no
CL-0308,source_extracted_rule,Extracted,High,CMM Composite is a major high-volume material,CMM Composite is critical for large structures and typically represents 15-20% of total mass.,SRC-DMREF,M-0004; M-0009; M-0011,,,AetherWave Colonisation Reference Tables (DaftMav-derived),Resource Requirements for Major Materials,Resource Requirements for Major Materials,material_priority,daftmav_derived_note,Keep both orbital and planetary sourcing in mind for CMM-heavy plans.,no
